id,date,x,y,nn5,nn6,access_type,distance_to_road,terrain_type,area,volume,composition_construction,composition_natural,composition_communal,composition_communal_large,composition_dangerous,dangerous_waste_description,photo_id1,photo_id2,photo_id3,description,unknown1,unknown2,unknown3,unknown4,unknown5,unknown6,unknown7,unknown8,unknown9,unknown10,unknown11
13284,2010-03-23 08:30:45,15.723414801322,46.2678127189538,Mohorko (Ženčaj),10971,3,60,3,25,3,,,10,90,,,,,,<p>Odpadki ležijo v jarku pod travniku.</p>,,106,1881,,,2010-03-19,2007,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13284"">Občina</a>",9,64,
13285,2010-04-04 13:38:29,15.9539160030888,46.5697244969288,mb52-018-cerkvenjak4,10795,1,10,1,200,1,,,100,,,,,,,<p>razmetano vzdolž ceste</p>,,153,1758,,,2010-03-19,2009,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13285"">Občina</a>",12,81,
13286,2010-03-23 08:32:36,14.2317805291609,45.6957355356679,Vršiči,10580,1,2,1,4000,50,70,,,,30,<p>salonitne plošče</p>,,,,<p>ob cesti na dolžini 1200m so posamezni kupi</p>,,91,,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13286"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13286"">Občina</a>",5,30,
13287,2010-03-23 08:35:48,14.5026454326104,46.2072046882861,odd.1,11021,1,1000,1,1.5,1.5,100,,,,,,,,,,,12,,,,2010-03-11,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13287"">Občina</a>",3,17,
13288,2010-03-23 08:43:11,14.1113903371904,45.9220634185317,Pri Korčk - Novi Svet 0719,11091,2,150,3,25,5,,10,20,20,50,<p>Osebni avtomobil.</p>,,,,<p>Uporaba vitla.</p>,,64,1824,,,2010-03-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13288"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13288"">Občina</a>",4,26,
13289,2010-04-03 22:03:57,14.2179017253503,45.7047920733883,Slovenska vas,10580,1,20,3,1500,150,30,,10,10,50,"<p>salonitne plošče, pnevmatike, avtomobilski deli</p>",,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13289"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13289"">Občina</a>",5,30,
13290,2010-03-23 08:39:26,14.23983088694,45.6920013902582,Cesta čez Selivec,10580,1,5,1,2000,10,70,,,,30,<p>salonitne plošče</p>,,,,,,91,,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13290"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13290"">Občina</a>",5,30,
13291,2010-03-23 08:41:03,15.741893243088,46.2370007237547,Plavčak (Trška gorca),10971,3,20,2,150,10,,,50,20,30,"<p>1x avto karoserija, avtosedeži.</p>",,,,<p>Odpadki ležijo pod cesto in tudi pod vlako. Za izvlek je potreben traktor zvitlo.</p>,,107,1883,,,2010-03-19,2006,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13291"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13291"">Občina</a>",9,64,
13292,2010-04-03 22:03:57,14.2438527734628,45.6908224375129,vrtača Logor,10580,2,200,3,2000,30,60,,,10,30,"<p>salonitne plošče, plastične posode, pnevmatike</p>",,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13292"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13292"">Občina</a>",5,30,
13293,2010-04-03 22:03:57,14.2428677312445,45.689610141553,vojaški logor,10580,2,5,1,2000,20,70,,10,,20,<p>salonitne plošče</p>,,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13293"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13293"">Občina</a>",5,30,
13294,2010-04-03 22:08:18,15.4363004981679,46.3710076172205,Korešakov ovinek LD01 20018A,10779,3,20,2,300,6,,,70,30,5,"<p>Odpadki: papir, steklo plastika, štedilniki, pnevmatike...</p>",32402,,,"<p>Lokacija odlagališča je na Korešakovem oinku ; po glavni cestiOplotnica-Slov.Konijice, za vasjo Malahorna, prvi večji ovinek. Odpadki so popobočju okrog locirane točke in v potočku spodaj.</p>",,171,1853,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13294"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13294"">Občina</a>",12,82,
13329,2010-04-04 13:52:54,14.1139879380851,46.357768750391,Dindol,10504,1,5,1,400,50,20,70,,10,,,,,,"<p>dcstop ovira rampa lastnika odlagališča,</p>",,3,1976,,,2010-03-10,1995,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13329"">Občina</a>",2,12,
13295,2010-03-23 09:01:37,15.745499275255,46.2392716560702,Korez (Trška gorca),10971,3,80,2,50,5,,,10,10,80,"<p>1x avto karoserija, 16 različnih pnevmatik.</p>",,,,"<p>Kosovni odpadki se nahajajo v jarku, karoserija in pnevmatike pa na robugozda.</p>",,107,1883,,,2010-03-19,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13295"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13295"">Občina</a>",9,64,
13296,2010-03-23 08:46:59,14.2154227691162,45.6673068501983,cesta v Dole,10580,2,2,1,300,20,50,50,,,,,,,,<p>na razdalji 500m ob cesti več kupov</p>,,91,,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13296"">Občina</a>",5,30,
13297,2010-04-04 13:52:45,14.0888736141104,46.3536120337124,mačkovec,10504,1,10,2,100,3,20,40,40,,,,,,,"<p>opuščeno staro smetišče posamezni odpadki, se nadaljujejo proti mostu Save</p>",,3,1970,,,2010-03-17,1993,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13297"">Občina</a>",2,12,
13298,2010-03-23 08:50:36,15.015996973172,46.393045369816,vejs,11061,1,20,1,15,6,,,,,100,<p>avtomobilske pnevmatike (cca. 25kos)</p>,,,,,,126,,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13298"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13298"">Občina</a>",10,71,
13299,2010-04-03 22:30:31,14.6984126687057,46.3053603772724,Brložnica,10737,4,50,2,2500,10,,,,100,,,,,,<p>Kosovne odpadke je potrebno pobrati v vreče.</p>,,67,1503,,,2010-03-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13299"">Občina</a>",10,67,
13300,2010-04-03 22:08:18,15.4271083555761,46.3693933825858,Gračič LD03 20018B,10779,3,10,2,200,20,5,10,55,15,15,"<p>Odpadki: beton, opeka, keramične ploščice, veje, kompost, odpadno rastlinje,karton, steklo, drobne kovine, plastika, pnevmatike, salonitne plošče, lakiraspršilci-embalaža.<br/>5m3 salonitnih plošč</p>",32408,,,"<p>Lokacija odlagališča: nahaja se ob cesti od Barbare na Gračič (Zreče)Odpadki so po pobočj, začnejo se tik ob cesti.</p>",,171,1853,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13300"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13300"">Občina</a>",12,82,
13301,2010-04-03 22:03:57,14.1869882894546,45.7022539618365,cesta v Jarkovec,10582,1,2,2,500,20,20,20,20,20,20,"<p>salonitne plošče, plastika, akumulatorji</p>",,,,<p>smeti se nahajajo tudi neposredno nad smetiščem po gozdni poti</p>,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13301"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13301"">Občina</a>",5,30,
13302,2010-04-03 20:41:54,15.029379063957,45.7960960044506,Prelogi,10984,2,30,1,3,1,,,100,,,,,,,,,193,263,,,2010-03-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13302"">Občina</a>",7,49,
13303,2010-04-03 22:30:31,14.7103439577401,46.3271645222765,Zamrsko,10737,3,100,2,4,4,,,,100,,,,,,"<p>Osebni avtomobil, odstranitev s pomočjo traktorskega vitla.</p>",,67,1503,,,2010-03-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13303"">Občina</a>",10,67,
13304,2010-04-03 22:08:18,15.4349865541303,46.3716828678805,Malahorna LD02 29018A,10779,3,10,2,40,3,20,,70,10,,,32411,,,"<p>Lokacija: Lokacija odlagališča je na drugem Korešakovem oinku ; po glavnicesti Oplotnica-Slov.Konijice, za vasjo Malahorna, . Odpadki so po pobočju okroglocirane točke. Počistiti je potrebno pobočje.</p>",,171,1853,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13304"">Občina</a>",12,82,
13305,2010-04-03 22:03:57,14.1795746450592,45.701642890251,Selška cesta,10582,1,100,2,300,4,,,,20,80,<p>avtomobilski odbijači</p>,,,,<p>smeti se nahajajo ob gozdni vlaki</p>,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13305"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13305"">Občina</a>",5,30,
13306,2010-04-03 22:30:31,14.7290509556135,46.3469324348488,Jerij,10737,3,50,2,100,2,,,100,,,,,,,<p>Pobiranje komunalnih odpadkov v vreče.</p>,,67,410,,,2010-03-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13306"">Občina</a>",10,67,
13307,2010-04-03 22:03:57,14.1894737263956,45.673432723333,Ruska cesta,10582,1,25,2,1000,5,20,20,20,20,20,<p>salonitne plošče</p>,,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13307"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13307"">Občina</a>",5,30,
13308,2010-04-03 22:08:18,15.4269215235774,46.3712834505248,Gračič ovinek LD04 29018B,10779,1,5,2,200,8,5,,5,90,,<p>Prevladujejo kosovni odpadki</p>,32412,,,<p>Lokacija odlagališča je na ovinku na Gračiču pri tabli občina Oplotnica; poglavni cesti od Barbare-Zreče. Odpadki so tik ob glacni cesti in vlaki ki peljena desno v gozd.</p>,,171,1853,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13308"">Občina</a>",12,82,
13309,2010-04-03 22:03:57,14.1853851545011,45.67919833578,pod Orlekom,10582,1,25,2,500,5,30,,40,30,,,,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13309"">Občina</a>",5,30,
13310,2010-04-03 22:03:58,14.238259812285,45.6612442710616,malo drskovško jezero,10582,2,500,2,2000,10,50,,,50,,,,,,,,91,1858,,,2010-03-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13310"">Občina</a>",5,30,
13311,2010-03-23 09:07:31,15.428711726425,46.3714612371915,Gračič LD05 29018B,10779,1,1,2,5,0.5,,,,,100,"<p>Salonitne plošče 0,5m3</p>",32415,,,<p>Lokacija odlagališča je na pobočju ovinku na Gračiču pri tabli občinaOplotnica; po glavni cesti od Barbare-Zreče. Odpadki so 150 od glavne ceste čese peljemo na desno po vlaki v gozd.</p>,,171,,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13311"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13311"">Občina</a>",12,82,
13312,2010-04-03 22:03:58,14.3230988943433,45.7298422461646,Fortin,10582,1,5,1,40,1,,,100,,,,,,,,,91,1858,,,2010-03-10,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13312"">Občina</a>",5,30,
13313,2010-03-23 09:09:03,14.6769412841632,46.0118276913008,Cirje,10957,2,50,3,8,3,20,,,,80,"<p>0,5 gume, 2 avtomobilski deli</p>",,,,,,61,,,,2010-03-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13313"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13313"">Občina</a>",4,21,
13314,2010-04-03 22:03:58,14.2425001278439,45.7082067604372,Okroglek,10582,1,10,2,1000,5,,,,100,,,,,,,,91,1858,,,2010-03-17,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13314"">Občina</a>",5,30,
13315,2010-03-23 09:12:08,14.6789257134787,46.003704008487,Panška reka,10957,2,20,2,100,4,15,,,,85,"<p>1 gume, 3 avtomobilski deli</p>",,,,,,61,,,,2010-03-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13315"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13315"">Občina</a>",4,21,
13316,2010-04-03 22:03:58,14.3019588456184,45.7148137160343,Lovska koča,10582,1,100,2,500,5,50,,50,,,,,,,,,91,1858,,,2010-03-15,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13316"">Občina</a>",5,30,
13317,2010-03-23 09:13:32,14.5121224445753,45.6837945810592,rjavi klanec,10935,1,10,1,10,1,,,,100,,,,,,,,65,1563,,,2010-03-22,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13317"">Občina</a>",5,34,
13318,2010-03-23 09:14:44,15.4220423276504,46.3746618257751,Brinjeva gora LD06 29019C,10779,4,30,2,1000,10,,,60,30,10,"<p>plastika,bela tehnika,embalaže odpadnih olj</p>",32419,,,"<p>Lokacija odpadkov: odpadki so po celem pobočju tik pod cesto pri Goinjevigori, smer Gračič-Zlakova. Potrebno je pregledati pobočje, dostop možen tuidi sspodnje strani pobočja. Teren je zahteve-strmo pobobočje in v deževnem vremenunevaren (kamenje prekrito s listjem).</p>",,171,,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13318"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13318"">Občina</a>",12,82,
13319,2010-03-23 09:15:42,14.5135792136747,45.6845656692253,stari lazi,10935,2,200,1,10,2,,,,100,,,,,,,,65,1563,,,2010-03-22,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13319"">Občina</a>",5,34,
13320,2010-04-11 21:23:20,14.6767527551583,46.021931434407,Pekel,10957,2,100,3,10,5,30,,10,60,,,,,,,,61,1983,,,2010-03-17,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13320"">Občina</a>",4,21,
13321,2010-04-04 13:52:45,14.09191459913,46.3551478138215,Mačkovec,10504,1,10,2,150,1,10,,90,,,,,,,"<p>opuščeno staro smetišče ob glavni cesti, posamezni odpadki</p>",,3,1970,,,2010-03-17,1986,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13321"">Občina</a>",2,12,
13322,2010-03-23 09:19:05,15.4214615316996,46.3752037741397,Brinjeva gora LD07 20019C,10779,4,30,2,1000,10,,,60,25,15,"<p>Komunalni odpadki, kosovni, avtomobilske karoserije</p>",32421,,,"<p>Lokacija odpadkov: odpadki so po celem pobočju tik pod cesto pri Goinjevigori, smer Gračič-Zlakova. Potrebno je pregledati pobočje, dostop možen tuidi sspodnje strani pobočja. Teren je zahteve-strmo pobobočje in v deževnem vremenunevaren (kamenje prekrito slistjem).<img alt="" src=file:///C:/DOCUME%7E1/mb_ke06/LOCALS%7E1/Temp/moz-screenshot.jpg/><img alt="" src=file:///C:/DOCUME%7E1/mb_ke06/LOCALS%7E1/Temp/moz-screenshot-1.jpg/></p>",,171,,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13322"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13322"">Občina</a>",12,82,
13323,2010-04-03 22:03:58,14.2898460199712,45.683515370078,Palška Golobinja,10582,1,20,3,20,20,20,20,20,20,20,<p>salonitne plošče</p>,,,,<p>brezno</p>,,91,1858,,,2010-03-19,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13323"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13323"">Občina</a>",5,30,
13324,2010-03-23 09:19:48,14.2733950588902,45.6790384146085,Kačji dol,10580,2,20,1,100,5,100,,,,,,,,,,,91,,,,2010-03-10,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13324"">Občina</a>",5,30,
13325,2010-03-23 09:23:59,15.4205303823961,46.3758279727289,Brinjeva gora LD08 20019A,10779,4,30,2,1500,10,10,5,60,10,20,"<p>Po pobočju so gradbeni,organski,komunalni in nevarni odpadki.</p>",32422,,,"<p>Lokacija odpadkov: odpadki so po celem pobočju tik pod cesto pri Goinjevigori, smer Gračič-Zlakova. Potrebno je pregledati pobočje, dostop možen tuidi sspodnje strani pobočja. Teren je zahteve-strmo pobobočje in v deževnem vremenunevaren (kamenje prekrito s listjem).</p>",,171,,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13325"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13325"">Občina</a>",12,82,
13326,2010-03-23 09:26:26,15.4194281770406,46.3761828764501,Brinjeva gora LD 09 29019A,10779,4,30,2,500,8,10,5,60,10,15,,32423,,,"<p>Lokacija odpadkov: odpadki so po celem pobočju tik pod cesto pri Goinjevigori, smer Gračič-Zlakova. Potrebno je pregledati pobočje, dostop možen tuidi sspodnje strani pobočja. Teren je zahteve-strmo pobobočje in v deževnem vremenunevaren (kamenje prekrito s listjem).</p>",,171,,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=13326"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13326"">Občina</a>",12,82,
13327,2010-03-23 09:26:58,14.114712087482,46.3595917888572,Dindol-Pod Stražo,10504,1,5,1,50,0.5,,20,80,,,,,,,"<p>popsamezne smeti, biološki odpadki</p>",,3,,,,2010-03-17,1988,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13327"">Občina</a>",2,12,
13328,2010-04-03 22:08:18,15.4197197085567,46.3803294362144,Šparovčev ovinek LD10 29020A,10779,3,30,3,20,3,,,30,70,,<p>V kotanji kosovni odpadki ob gozdni vlaki komunalni</p>,32424,,,"<p>Odpadki se nahajajo v Šparovčevem gozdu Dosto do lokacije, makedamska cestaBrezje pri Oplotnici- Brinjeva gora, na širšem ovinku sredi gozda zavijemo desnona gozdno vlako, peljemo caa 50m.</p>",,171,1853,,,2010-03-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13328"">Občina</a>",12,82,
13540,2010-04-03 21:03:42,14.9667961781258,45.9228265078676,KOTEL,10657,1,30,1,6,1.5,,,40,60,,,,,,,,130,20,,,2010-03-23,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=13540"">Občina</a>",7,53,
